customer_id,age,tenure_months,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_failures,support_tickets,avg_resolution_time,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,referral_count,churn,tenure_segment,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
CUST_01796,42,16,16,6,8.585448639451947,4,0.3,1,20,320,0,2,18.44010400353192,2.0,0,0.45,0.22,23,0,0,12-24 months,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
CUST_01797,74,22,9,3,16.752822226028584,1,-0.05,14,70,1540,0,1,28.36182451647241,4.0,0,0.59,0.34,54,1,0,12-24 months,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
CUST_01798,68,48,36,3,27.979429064990864,3,-0.36,11,10,480,1,2,33.606719783607325,3.0,0,0.25,0.07,49,0,0,24+ months,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST_01799,52,51,18,7,4.163555207781881,4,0.07,0,30,1530,0,3,18.594316276465968,2.0,0,0.74,0.35,-53,0,0,24+ months,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CUST_01800,29,36,23,1,21.06052010034022,12,-0.04,0,20,720,0,2,24.238618970032974,4.0,0,0.24,0.43,5,0,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False
CUST_01801,47,20,18,1,15.668450604678174,4,-0.12,3,30,600,1,0,14.764025256884764,2.0,0,0.45,0.16,80,0,0,12-24 months,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
CUST_01802,22,31,17,7,1.0,7,0.06,1,50,1550,0,0,29.46710301686917,1.0,1,0.13,0.1,11,3,1,24+ months,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
CUST_01803,51,52,15,2,12.455221460849868,4,0.05,3,70,3640,0,1,23.92795154634751,4.0,1,0.12,0.32,100,0,0,24+ months,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True
CUST_01804,39,33,1,3,39.00717453993432,5,0.13,2,10,330,1,1,36.8308735383022,3.0,0,0.77,0.01,40,0,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST_01805,56,13,37,1,1.0,4,-0.06,11,20,260,1,1,24.30272094672648,3.0,0,0.37,0.46,0,1,0,12-24 months,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True
CUST_01806,30,52,21,4,23.305738846302454,1,-0.07,1,30,1560,1,0,37.25079757733164,4.0,0,0.14,0.07,96,0,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
CUST_01807,74,20,19,3,17.93945987845079,3,-0.07,0,30,600,0,2,26.678085147958114,4.0,0,0.4,0.17,23,1,0,12-24 months,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
CUST_01808,64,54,29,0,8.68045380806986,4,-0.08,2,30,1620,0,1,28.135577590599148,3.0,0,0.64,0.32,21,3,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
CUST_01809,71,41,14,0,18.47590973941369,8,0.12,4,30,1230,1,1,36.8033246962688,3.0,0,0.29,0.46,64,3,0,24+ months,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
CUST_01810,20,42,23,7,17.981238699424516,4,-0.1,0,100,4200,0,0,29.02098856700006,3.0,0,0.57,0.42,23,1,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST_01811,70,38,12,0,14.563614666021016,8,-0.19,13,30,1140,0,2,24.51478985296077,2.0,0,0.83,0.31,74,0,1,24+ months,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True
CUST_01812,37,22,16,0,12.812699215957794,4,0.09,13,10,220,0,2,26.390656030945344,5.0,0,0.65,0.27,43,1,0,12-24 months,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
CUST_01813,48,39,25,7,12.25435884681318,8,0.09,6,10,390,1,1,20.66741416048791,4.0,0,0.81,0.04,37,2,0,24+ months,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
CUST_01814,22,23,22,3,17.0969677196512,5,0.31,6,50,1150,2,3,31.391398530070525,3.0,0,0.74,0.38,-46,0,0,12-24 months,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
CUST_01815,41,48,16,4,18.640615575262128,4,0.39,12,70,3360,0,0,31.95485578531636,5.0,1,0.39,0.04,20,0,0,24+ months,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False
CUST_01816,57,49,27,0,21.86260289355056,2,0.25,13,50,2450,0,1,15.898436598126658,2.0,1,0.53,0.11,62,0,0,24+ months,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
CUST_01817,71,56,12,4,13.881144317007196,6,0.12,10,10,560,0,4,22.28235320725809,4.0,0,0.4,0.37,-68,0,0,24+ months,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
CUST_01818,50,33,10,1,17.513533989703568,9,0.02,1,100,3300,0,1,15.430881964096605,3.0,0,0.16,0.18,54,1,0,24+ months,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
CUST_01819,25,41,15,1,5.970370429231291,3,-0.09,8,20,820,0,0,25.62306515795852,5.0,0,0.14,0.06,38,0,0,24+ months,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
CUST_01820,41,30,17,2,2.8607042891427668,10,0.35,8,70,2100,1,0,2.846836336872098,3.0,0,0.33,0.3,-69,0,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
CUST_01821,67,14,16,3,11.977353260399283,5,0.08,4,10,140,2,1,1.0,4.0,0,0.5,0.09,4,2,1,12-24 months,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True
CUST_01822,37,47,15,0,6.877269816638574,7,0.24,1,50,2350,0,2,27.21520233419778,3.0,1,0.19,0.39,74,1,0,24+ months,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
CUST_01823,33,36,29,4,14.937043714015324,8,0.01,27,20,720,0,0,18.80069052086802,4.0,0,0.66,0.45,91,1,0,24+ months,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False
CUST_01824,67,57,35,4,17.88950177715978,5,0.1,15,50,2850,0,2,45.5632684183738,4.0,0,0.43,0.48,0,1,0,24+ months,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False
CUST_01825,69,8,18,5,15.591858257104462,2,0.05,5,20,160,0,1,34.91421170941484,3.0,0,0.25,0.33,76,0,0,6-12 months,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True
CUST_01826,29,57,25,3,11.380231218555087,4,-0.08,3,30,1710,0,0,33.052893927572086,2.0,0,0.88,0.29,32,3,0,24+ months,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
CUST_01827,30,47,12,6,9.061712539986424,6,0.1,5,10,470,0,1,22.453497199661328,3.0,0,0.87,0.01,-6,1,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False
CUST_01828,62,22,19,1,19.965449211800948,7,0.36,6,20,440,1,1,11.999934698131488,2.0,0,0.63,0.32,-76,0,0,12-24 months,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST_01829,59,57,24,3,22.579741311727147,4,-0.06,15,10,570,0,2,12.29417167163487,3.0,0,0.88,0.11,66,0,0,24+ months,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
CUST_01830,56,4,11,4,15.068258809641044,7,-0.01,0,50,200,0,2,27.65271342994224,4.0,0,0.78,0.11,-16,0,0,0-6 months,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False
CUST_01831,42,51,27,3,9.619267108189815,6,-0.26,11,50,2550,1,2,36.136278312684006,3.0,1,0.73,0.18,39,0,0,24+ months,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True
CUST_01832,63,35,12,5,20.25109037086414,5,0.11,10,50,1750,1,0,30.50065873159828,4.0,0,0.64,0.02,54,0,0,24+ months,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST_01833,49,8,30,1,6.261403914100455,3,0.11,10,70,560,0,3,21.3299050110276,3.0,0,0.17,0.16,4,0,0,6-12 months,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
CUST_01834,41,34,28,1,7.551892861833904,4,0.1,12,10,340,0,2,34.70220281288681,2.0,0,0.22,0.3,16,0,0,24+ months,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
CUST_01835,65,22,31,5,19.507273799417053,3,-0.02,31,20,440,0,3,16.56855825649672,3.0,0,0.47,0.1,34,1,0,12-24 months,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
CUST_01836,64,25,30,0,3.774169453308637,8,-0.04,16,50,1250,1,0,10.20940504298029,2.0,0,0.31,0.17,76,1,0,24+ months,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
CUST_01837,61,25,39,0,6.076156700782196,8,0.05,8,10,250,0,1,42.79270652644449,5.0,0,0.87,0.18,-72,0,0,24+ months,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False
CUST_01838,26,40,25,5,23.4495540356205,6,0.1,5,30,1200,0,3,35.82577024872493,3.0,0,0.33,0.19,-57,0,0,24+ months,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False
CUST_01839,57,40,5,0,3.562560453644039,8,0.02,19,20,800,0,1,26.779351835113708,2.0,0,0.48,0.49,-40,0,0,24+ months,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False
CUST_01840,67,17,21,1,12.724739226051687,6,-0.05,47,20,340,1,1,32.72949742569505,3.0,0,0.57,0.42,14,1,0,12-24 months,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
CUST_01841,40,16,15,6,27.278148140875413,4,-0.22,36,10,160,1,1,26.84968257270049,2.0,1,0.16,0.02,-11,1,0,12-24 months,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True
CUST_01842,67,48,6,7,19.168714704880927,1,0.17,8,20,960,0,2,31.240042899038837,2.0,0,0.65,0.05,14,0,0,24+ months,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False
CUST_01843,30,48,32,6,7.781536628333255,5,0.04,10,100,4800,2,0,31.91672360325954,3.0,0,0.36,0.04,24,1,0,24+ months,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False
CUST_01844,49,59,16,4,17.469801121501007,4,-0.19,17,70,4130,0,1,10.538482761308195,3.0,1,0.51,0.24,31,0,0,24+ months,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
CUST_01845,67,39,5,0,17.961530656099658,2,0.11,5,20,780,1,2,33.04679701609757,4.0,0,0.73,0.44,-49,1,0,24+ months,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
CUST_01846,32,15,13,3,7.284064806316635,7,0.12,12,10,150,0,1,45.71106589240125,4.0,1,0.2,0.25,-2,2,0,12-24 months,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
CUST_01847,53,17,42,4,18.67907328508665,4,-0.05,4,30,510,0,0,15.03212474280449,3.0,0,0.12,0.14,-43,0,0,12-24 months,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
CUST_01848,66,57,33,5,24.268369888239025,7,-0.14,9,30,1710,1,1,21.294387525606343,3.0,1,0.85,0.28,100,2,0,24+ months,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
CUST_01849,22,35,27,7,26.018127075781187,1,0.18,1,20,700,0,1,29.157426537462317,5.0,0,0.25,0.26,11,1,0,24+ months,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True
CUST_01850,39,33,26,6,18.15246777204435,4,-0.05,14,50,1650,1,0,12.427769401292991,5.0,1,0.3,0.46,43,1,0,24+ months,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True
CUST_01851,33,40,10,2,20.705153077551127,4,-0.33,0,50,2000,0,0,31.927794233089745,3.0,0,0.17,0.15,70,2,0,24+ months,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
CUST_01852,58,39,10,0,8.68539656243409,2,0.01,1,20,780,0,2,26.17784734927008,2.0,0,0.81,0.39,-2,3,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False
CUST_01853,27,18,25,2,27.08902844996144,3,0.04,17,20,360,1,0,23.33305853416202,4.0,0,0.44,0.14,22,0,0,12-24 months,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True
CUST_01854,41,30,35,0,8.833622558871179,5,0.04,8,10,300,1,0,1.0,2.0,0,0.47,0.47,22,0,1,24+ months,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
CUST_01855,35,23,9,4,10.270067382843813,6,-0.09,7,20,460,0,0,21.06106536773756,5.0,0,0.66,0.06,25,1,0,12-24 months,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
CUST_01856,66,37,19,2,12.060766801994228,5,0.03,21,70,2590,0,0,20.750001636641187,3.0,0,0.85,0.24,63,0,0,24+ months,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False
CUST_01857,35,47,22,6,11.324856661662078,4,0.13,4,10,470,2,3,25.01080263619813,4.0,0,0.35,0.01,15,1,1,24+ months,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
CUST_01858,24,7,15,1,6.84329103806504,2,-0.3,4,100,700,0,3,11.889631271588824,2.0,0,0.42,0.39,13,1,0,6-12 months,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
CUST_01859,21,10,18,0,13.01835741232292,5,0.1,7,20,200,2,1,29.73540175897831,4.0,1,0.78,0.25,46,3,0,6-12 months,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False
CUST_01860,43,16,9,5,25.694401378779183,5,0.15,18,50,800,0,3,21.6536961176252,3.0,0,0.6,0.18,39,0,0,12-24 months,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True
CUST_01861,22,28,23,5,10.589462577123808,7,-0.03,2,20,560,1,2,29.900511447897163,3.0,0,0.7,0.43,67,0,0,24+ months,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
CUST_01862,72,23,21,3,10.918716842442665,6,-0.18,3,20,460,0,2,24.297362506900036,5.0,0,0.48,0.2,17,1,0,12-24 months,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
CUST_01863,33,34,26,6,24.87085544803584,2,0.15,13,20,680,1,0,44.22201986281768,4.0,0,0.17,0.49,-46,0,0,24+ months,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
CUST_01864,52,18,17,6,1.0569568846870483,4,0.21,44,30,540,1,0,15.864695231222612,4.0,3,0.64,0.36,4,2,0,12-24 months,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False
CUST_01865,43,47,27,2,20.7012910732897,5,-0.15,11,50,2350,2,2,39.05644639988239,3.0,0,0.12,0.27,72,1,0,24+ months,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST_01866,35,23,23,5,13.482994402104554,5,-0.01,8,20,460,1,0,18.790272303828782,2.0,1,0.38,0.19,13,2,0,12-24 months,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False
CUST_01867,46,51,32,3,18.42591918350092,1,-0.13,20,20,1020,0,2,11.480311170717096,3.0,0,0.16,0.06,-2,2,0,24+ months,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False
CUST_01868,40,20,17,2,17.128297670450323,4,-0.07,5,70,1400,2,2,36.0271749511701,3.0,0,0.7,0.46,-16,1,0,12-24 months,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
CUST_01869,70,31,29,6,24.720738794397622,2,0.01,11,10,310,0,2,29.67100365481896,2.0,0,0.7,0.16,-15,3,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
CUST_01870,31,14,17,7,7.070707711305045,5,0.16,2,20,280,1,2,16.137873659984834,4.0,0,0.3,0.29,-43,2,0,12-24 months,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False
CUST_01871,32,23,26,4,5.624559626179858,8,0.11,5,50,1150,0,2,36.54852420707074,3.0,0,0.65,0.16,25,0,0,12-24 months,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
CUST_01872,66,2,33,7,17.52390916457367,8,0.04,12,20,40,0,1,22.390601024984896,3.0,0,0.32,0.17,18,1,0,0-6 months,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
CUST_01873,50,29,31,3,7.126616040091951,4,0.35,9,30,870,0,3,31.215063492920947,4.0,0,0.78,0.14,69,1,0,24+ months,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False
CUST_01874,42,50,17,6,20.688670175975147,6,-0.17,23,20,1000,0,0,28.552679480406493,4.0,1,0.52,0.07,53,1,0,24+ months,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
CUST_01875,38,9,14,0,18.061403532099792,5,-0.07,2,20,180,0,2,47.95292560628339,3.0,1,0.35,0.13,15,0,0,6-12 months,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False
CUST_01876,34,59,29,1,17.375384244390997,5,0.04,6,50,2950,1,1,22.379404111173383,3.0,0,0.11,0.17,40,0,0,24+ months,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False
CUST_01877,40,33,15,4,10.291045127457716,6,-0.03,0,20,660,0,1,32.74503207771959,5.0,0,0.76,0.41,42,2,0,24+ months,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
CUST_01878,74,48,29,2,14.772114747866375,2,-0.01,34,10,480,0,1,27.110060942773583,3.0,1,0.47,0.49,31,1,0,24+ months,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
CUST_01879,60,44,8,0,13.357037891071805,8,0.15,9,30,1320,2,1,23.65806178462851,2.0,0,0.53,0.41,43,1,0,24+ months,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
CUST_01880,34,12,24,2,26.894561093404835,5,-0.11,2,70,840,1,1,27.28389381830787,4.0,0,0.63,0.14,-9,1,0,6-12 months,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False
CUST_01881,31,19,16,7,13.062628658636086,10,0.29,19,30,570,0,4,25.19942021691128,3.0,0,0.82,0.49,-65,3,0,12-24 months,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
CUST_01882,46,42,3,3,10.347903796795707,2,-0.12,1,30,1260,0,1,28.10671598378923,2.0,0,0.48,0.23,-19,0,0,24+ months,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False
CUST_01883,37,20,12,3,22.14611778545952,3,-0.09,21,10,200,1,0,24.781469029242707,3.0,1,0.78,0.11,25,1,0,12-24 months,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False
CUST_01884,47,37,16,1,8.390585891480493,1,0.19,0,10,370,0,3,33.079741072551805,4.0,0,0.26,0.24,-10,2,0,24+ months,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
CUST_01885,36,31,39,3,27.77051783485596,4,0.2,28,20,620,0,1,35.549164314308555,5.0,0,0.59,0.38,7,1,0,24+ months,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False
CUST_01886,70,35,0,4,3.860044471676338,4,-0.03,3,10,350,0,1,31.510420811556223,3.0,0,0.44,0.41,2,1,0,24+ months,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
CUST_01887,56,41,16,7,27.53593851238128,4,0.21,4,20,820,1,1,24.62046259409037,3.0,1,0.86,0.19,-41,1,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False
CUST_01888,73,21,16,2,15.061412288559051,5,-0.12,9,30,630,1,2,34.16694961860455,4.0,0,0.4,0.04,-1,0,0,12-24 months,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
CUST_01889,30,55,10,2,12.131628994962966,8,-0.27,28,30,1650,1,1,27.110834438295,3.0,0,0.61,0.13,45,0,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True
CUST_01890,35,47,16,4,27.21340903926539,7,0.17,2,20,940,0,1,24.951282944058885,2.0,0,0.88,0.37,71,2,1,24+ months,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
CUST_01891,40,46,18,3,13.174295458640051,3,-0.21,4,10,460,0,0,18.12391842896797,4.0,0,0.56,0.48,-42,1,0,24+ months,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
CUST_01892,63,43,13,3,7.7670978842844605,6,0.02,11,100,4300,1,2,10.264612456330896,4.0,1,0.32,0.25,26,3,0,24+ months,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
CUST_01893,50,13,23,4,14.575044627880796,4,0.31,0,30,390,2,1,23.63001814856256,4.0,1,0.17,0.4,74,1,0,12-24 months,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False
CUST_01894,56,39,35,1,19.41634716740116,4,-0.12,4,20,780,0,2,15.57782102058816,2.0,0,0.88,0.03,48,0,1,24+ months,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False
CUST_01895,57,27,19,6,14.4576162762377,7,-0.17,10,50,1350,3,0,30.23915835112525,3.0,0,0.41,0.17,4,1,1,24+ months,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST_01896,35,25,13,6,12.956170289333883,4,-0.12,5,30,750,0,0,31.352826775362903,5.0,0,0.81,0.02,-31,1,0,24+ months,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
CUST_01897,26,2,18,7,12.814835627619082,6,-0.16,38,20,40,0,1,24.31738166462306,5.0,0,0.23,0.2,71,3,0,0-6 months,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST_01898,50,35,16,0,19.072789781145,8,-0.15,37,50,1750,1,1,24.719348524640637,2.0,1,0.76,0.39,-18,1,0,24+ months,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
CUST_01899,49,52,30,0,6.851277589947772,7,-0.21,26,50,2600,0,0,33.539179563626455,3.0,0,0.17,0.03,37,3,0,24+ months,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
CUST_01900,71,8,15,3,18.144881279973333,3,0.17,31,70,560,0,0,25.80655848520911,4.0,0,0.84,0.17,79,5,0,6-12 months,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True
CUST_01901,34,33,24,5,25.67555485448249,6,-0.23,30,10,330,0,2,25.439227159105947,3.0,2,0.45,0.14,-3,5,0,24+ months,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
CUST_01902,36,25,22,0,24.930041994637826,6,0.12,18,30,750,0,1,31.594772517445502,5.0,0,0.17,0.23,54,2,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True
